fpas.placement_name,tpas.placement_name,fpas.impressions,tpas.impressions,fpas.clicks,tpas.clicks,fpas.event_datetime,tpas.event_datetime
2/17/16 Geo-targeted Showroom Display|New Jersey|300x250,Geo-targeted Showroom Display|New Jersey|300x250|Rich Media Display|Rich Media||,887,976,0,0,3/27/16,3/27/16
2/17/16 Geo-targeted Showroom Display|New Jersey|728x90,Geo-targeted Showroom Display|New Jersey|728x90|Rich Media Display|Rich Media||,1662,1826,0,0,3/27/16,3/27/16
2/17/16 Geo-targeted Showroom Display|New York|728x90,Geo-targeted Showroom Display|New York|728x90|Rich Media Display|Rich Media||,1703,1827,0,0,3/27/16,3/27/16
2/17/16 Geo-targeted Showroom Display|Philadelphia|300x250,Geo-targeted Showroom Display|Philadelphia|300x250|Rich Media Display|Rich Media||,825,865,0,0,3/27/16,3/27/16
2/17/16 Geo-targeted Showroom Display|Philadelphia|728x90,Geo-targeted Showroom Display|Philadelphia|728x90|Rich Media Display|Rich Media||,1758,1851,0,0,3/27/16,3/27/16
2/17/16 Geo-targeted Showroom Display|Phoenix|728x90,Geo-targeted Showroom Display|Phoenix|728x90|Rich Media Display|Rich Media||,1714,1544,0,0,3/27/16,3/27/16
2/17/16 Geo-targeted Showroom Display|San Francisco|300x250,Geo-targeted Showroom Display|San Francisco|300x250|Rich Media Display|Rich Media||,975,1043,0,0,3/27/16,3/27/16
2/17/16 Geo-targeted Showroom Display|Seattle|728x90,Geo-targeted Showroom Display|Seattle|728x90|Rich Media Display|Rich Media||,1271,1308,0,0,3/27/16,3/27/16
"""2/17/16 Geo-targeted Showroom Display|Washington, DC|728x90""","""Geo-targeted Showroom Display|Washington, DC|728x90|Rich Media Display|Rich Media||""",1462,1206,0,0,3/27/16,3/27/16
2/17/16 Geo-targeted Showroom Display|Cincinnati|300x250,Geo-targeted Showroom Display|Cincinnati|300x250|Rich Media Display|Rich Media||,1077,1129,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Connecticut|300x250,Geo-targeted Showroom Display|Connecticut|300x250|Rich Media Display|Rich Media||,1086,1111,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Connecticut|728x90,Geo-targeted Showroom Display|Connecticut|728x90|Rich Media Display|Rich Media||,1575,1662,1,1,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Denver|300x250,Geo-targeted Showroom Display|Denver|300x250|Rich Media Display|Rich Media||,1194,1262,0,1,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Detroit|300x250,Geo-targeted Showroom Display|Detroit|300x250|Rich Media Display|Rich Media||,1006,1065,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Detroit|728x90,Geo-targeted Showroom Display|Detroit|728x90|Rich Media Display|Rich Media||,1561,1675,1,1,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Houston|728x90,Geo-targeted Showroom Display|Houston|728x90|Rich Media Display|Rich Media||,1529,1546,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|New York|300x250,Geo-targeted Showroom Display|New York|300x250|Rich Media Display|Rich Media||,954,1009,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Phoenix|300x250,Geo-targeted Showroom Display|Phoenix|300x250|Rich Media Display|Rich Media||,785,717,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|San Francisco|728x90,Geo-targeted Showroom Display|San Francisco|728x90|Rich Media Display|Rich Media||,1464,1509,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Seattle|300x250,Geo-targeted Showroom Display|Seattle|300x250|Rich Media Display|Rich Media||,837,847,0,0,3/28/16,3/28/16
"""2/17/16 Geo-targeted Showroom Display|Washington, DC|300x250""","""Geo-targeted Showroom Display|Washington, DC|300x250|Rich Media Display|Rich Media||""",826,651,0,0,3/28/16,3/28/16
1.25.15_Standard Display|US|300x250||Standard Display,Standard Display|US|300x250||Standard Display||,6011,5735,1,1,3/28/16,3/28/16
1.25.16_Standard Display|US|160x600||Standard Display,Standard Display|US|160x600||Standard Display||,3453,3382,0,0,3/28/16,3/28/16
1.25.16_Standard Display|US|160x600||Standard Display|Added Value,Standard Display|US|160x600||Standard Display|Added Value|,323,332,0,0,3/28/16,3/28/16
1.25.16_Standard Display|US|300x250||Standard Display|Added Value,Standard Display|US|300x250||Standard Display|Added Value|,756,788,0,0,3/28/16,3/28/16
1.25.16_Standard Display|US|728x90||Standard Display,Standard Display|US|728x90||Standard Display||,8168,7751,1,1,3/28/16,3/28/16
1.25.16_Standard Display|US|728x90||Standard Display|Added Value,Standard Display|US|728x90||Standard Display|Added Value|,997,1080,3,3,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Atlanta|300x250,Geo-targeted Showroom Display|Atlanta|300x250|Rich Media Display|Rich Media||,1056,1104,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Atlanta|728x90,Geo-targeted Showroom Display|Atlanta|728x90|Rich Media Display|Rich Media||,1492,1568,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Boston|300x250,Geo-targeted Showroom Display|Boston|300x250|Rich Media Display|Rich Media||,1015,1063,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Boston|728x90,Geo-targeted Showroom Display|Boston|728x90|Rich Media Display|Rich Media||,1637,1757,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Chicago|300x250,Geo-targeted Showroom Display|Chicago|300x250|Rich Media Display|Rich Media||,836,854,0,2,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Chicago|728x90,Geo-targeted Showroom Display|Chicago|728x90|Rich Media Display|Rich Media||,1366,1439,0,1,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Cincinnati|728x90,Geo-targeted Showroom Display|Cincinnati|728x90|Rich Media Display|Rich Media||,1457,1548,1,1,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Dallas|300x250,Geo-targeted Showroom Display|Dallas|300x250|Rich Media Display|Rich Media||,1185,1218,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Dallas|728x90,Geo-targeted Showroom Display|Dallas|728x90|Rich Media Display|Rich Media||,1467,1489,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Denver|728x90,Geo-targeted Showroom Display|Denver|728x90|Rich Media Display|Rich Media||,1407,1593,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Houston|300x250|,Geo-targeted Showroom Display|Houston|300x250|Rich Media Display|Rich Media||,1015,1043,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Kansas City|300x250,Geo-targeted Showroom Display|Kansas City|300x250|Rich Media Display|Rich Media||,901,933,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Kansas City|728x90,Geo-targeted Showroom Display|Kansas City|728x90|Rich Media Display|Rich Media||,1616,1668,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Los Angeles|300x250,Geo-targeted Showroom Display|Los Angeles|300x250|Rich Media Display|Rich Media||,973,1004,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Los Angeles|728x90,Geo-targeted Showroom Display|Los Angeles|728x90|Rich Media Display|Rich Media||,1664,1799,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|New Jersey|300x250,Geo-targeted Showroom Display|New Jersey|300x250|Rich Media Display|Rich Media||,1089,1153,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|New Jersey|728x90,Geo-targeted Showroom Display|New Jersey|728x90|Rich Media Display|Rich Media||,1499,1615,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|New York|728x90,Geo-targeted Showroom Display|New York|728x90|Rich Media Display|Rich Media||,1533,1631,1,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Philadelphia|300x250,Geo-targeted Showroom Display|Philadelphia|300x250|Rich Media Display|Rich Media||,1053,1123,0,1,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Philadelphia|728x90,Geo-targeted Showroom Display|Philadelphia|728x90|Rich Media Display|Rich Media||,1463,1552,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Phoenix|728x90,Geo-targeted Showroom Display|Phoenix|728x90|Rich Media Display|Rich Media||,1570,1446,1,1,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|San Francisco|300x250,Geo-targeted Showroom Display|San Francisco|300x250|Rich Media Display|Rich Media||,1051,1015,1,1,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Seattle|728x90,Geo-targeted Showroom Display|Seattle|728x90|Rich Media Display|Rich Media||,1474,1548,0,0,3/28/16,3/28/16
"""2/17/16 Geo-targeted Showroom Display|Washington, DC|728x90""","""Geo-targeted Showroom Display|Washington, DC|728x90|Rich Media Display|Rich Media||""",1612,1187,0,0,3/28/16,3/28/16
2/17/16 Geo-targeted Showroom Display|Cincinnati|300x250,Geo-targeted Showroom Display|Cincinnati|300x250|Rich Media Display|Rich Media||,681,690,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Connecticut|300x250,Geo-targeted Showroom Display|Connecticut|300x250|Rich Media Display|Rich Media||,990,1027,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Connecticut|728x90,Geo-targeted Showroom Display|Connecticut|728x90|Rich Media Display|Rich Media||,1466,1510,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Denver|300x250,Geo-targeted Showroom Display|Denver|300x250|Rich Media Display|Rich Media||,1112,1188,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Detroit|300x250,Geo-targeted Showroom Display|Detroit|300x250|Rich Media Display|Rich Media||,1086,1111,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Detroit|728x90,Geo-targeted Showroom Display|Detroit|728x90|Rich Media Display|Rich Media||,1582,1743,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Houston|728x90,Geo-targeted Showroom Display|Houston|728x90|Rich Media Display|Rich Media||,1449,1512,1,1,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|New York|300x250,Geo-targeted Showroom Display|New York|300x250|Rich Media Display|Rich Media||,978,993,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Phoenix|300x250,Geo-targeted Showroom Display|Phoenix|300x250|Rich Media Display|Rich Media||,964,708,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|San Francisco|728x90,Geo-targeted Showroom Display|San Francisco|728x90|Rich Media Display|Rich Media||,1625,1590,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Seattle|300x250,Geo-targeted Showroom Display|Seattle|300x250|Rich Media Display|Rich Media||,932,953,0,0,3/29/16,3/29/16
"""2/17/16 Geo-targeted Showroom Display|Washington, DC|300x250""","""Geo-targeted Showroom Display|Washington, DC|300x250|Rich Media Display|Rich Media||""",1036,855,1,1,3/29/16,3/29/16
1.25.15_Standard Display|US|300x250||Standard Display,Standard Display|US|300x250||Standard Display||,5325,5853,1,1,3/29/16,3/29/16
1.25.16_Standard Display|US|160x600||Standard Display,Standard Display|US|160x600||Standard Display||,2371,2500,1,1,3/29/16,3/29/16
1.25.16_Standard Display|US|160x600||Standard Display|Added Value,Standard Display|US|160x600||Standard Display|Added Value|,514,557,0,0,3/29/16,3/29/16
1.25.16_Standard Display|US|300x250||Standard Display|Added Value,Standard Display|US|300x250||Standard Display|Added Value|,952,1009,1,1,3/29/16,3/29/16
1.25.16_Standard Display|US|728x90||Standard Display,Standard Display|US|728x90||Standard Display||,7261,7710,2,2,3/29/16,3/29/16
1.25.16_Standard Display|US|728x90||Standard Display|Added Value,Standard Display|US|728x90||Standard Display|Added Value|,1412,1551,3,4,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Atlanta|300x250,Geo-targeted Showroom Display|Atlanta|300x250|Rich Media Display|Rich Media||,1048,1095,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Atlanta|728x90,Geo-targeted Showroom Display|Atlanta|728x90|Rich Media Display|Rich Media||,1546,1601,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Boston|300x250,Geo-targeted Showroom Display|Boston|300x250|Rich Media Display|Rich Media||,1111,1143,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Boston|728x90,Geo-targeted Showroom Display|Boston|728x90|Rich Media Display|Rich Media||,1516,1746,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Chicago|300x250,Geo-targeted Showroom Display|Chicago|300x250|Rich Media Display|Rich Media||,975,962,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Chicago|728x90,Geo-targeted Showroom Display|Chicago|728x90|Rich Media Display|Rich Media||,1502,1608,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Cincinnati|728x90,Geo-targeted Showroom Display|Cincinnati|728x90|Rich Media Display|Rich Media||,1190,1241,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Dallas|300x250,Geo-targeted Showroom Display|Dallas|300x250|Rich Media Display|Rich Media||,1147,1170,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Dallas|728x90,Geo-targeted Showroom Display|Dallas|728x90|Rich Media Display|Rich Media||,1470,1563,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Denver|728x90,Geo-targeted Showroom Display|Denver|728x90|Rich Media Display|Rich Media||,1502,1614,1,1,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Houston|300x250|,Geo-targeted Showroom Display|Houston|300x250|Rich Media Display|Rich Media||,970,1003,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Kansas City|300x250,Geo-targeted Showroom Display|Kansas City|300x250|Rich Media Display|Rich Media||,902,908,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Kansas City|728x90,Geo-targeted Showroom Display|Kansas City|728x90|Rich Media Display|Rich Media||,1418,1508,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Los Angeles|300x250,Geo-targeted Showroom Display|Los Angeles|300x250|Rich Media Display|Rich Media||,1193,1224,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Los Angeles|728x90,Geo-targeted Showroom Display|Los Angeles|728x90|Rich Media Display|Rich Media||,1652,1856,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|New Jersey|300x250,Geo-targeted Showroom Display|New Jersey|300x250|Rich Media Display|Rich Media||,1122,1179,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|New Jersey|728x90,Geo-targeted Showroom Display|New Jersey|728x90|Rich Media Display|Rich Media||,1462,1561,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|New York|728x90,Geo-targeted Showroom Display|New York|728x90|Rich Media Display|Rich Media||,1531,1628,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Philadelphia|300x250,Geo-targeted Showroom Display|Philadelphia|300x250|Rich Media Display|Rich Media||,1140,1175,1,1,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Philadelphia|728x90,Geo-targeted Showroom Display|Philadelphia|728x90|Rich Media Display|Rich Media||,1506,1599,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Phoenix|728x90,Geo-targeted Showroom Display|Phoenix|728x90|Rich Media Display|Rich Media||,1476,1237,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|San Francisco|300x250,Geo-targeted Showroom Display|San Francisco|300x250|Rich Media Display|Rich Media||,1218,1143,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Seattle|728x90,Geo-targeted Showroom Display|Seattle|728x90|Rich Media Display|Rich Media||,1575,1650,0,0,3/29/16,3/29/16
"""2/17/16 Geo-targeted Showroom Display|Washington, DC|728x90""","""Geo-targeted Showroom Display|Washington, DC|728x90|Rich Media Display|Rich Media||""",1370,1083,0,0,3/29/16,3/29/16
2/17/16 Geo-targeted Showroom Display|Cincinnati|300x250,Geo-targeted Showroom Display|Cincinnati|300x250|Rich Media Display|Rich Media||,963,1021,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Connecticut|300x250,Geo-targeted Showroom Display|Connecticut|300x250|Rich Media Display|Rich Media||,902,935,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Connecticut|728x90,Geo-targeted Showroom Display|Connecticut|728x90|Rich Media Display|Rich Media||,1702,1817,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Denver|300x250,Geo-targeted Showroom Display|Denver|300x250|Rich Media Display|Rich Media||,1023,1044,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Detroit|300x250,Geo-targeted Showroom Display|Detroit|300x250|Rich Media Display|Rich Media||,817,867,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Detroit|728x90,Geo-targeted Showroom Display|Detroit|728x90|Rich Media Display|Rich Media||,1493,1590,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Houston|728x90,Geo-targeted Showroom Display|Houston|728x90|Rich Media Display|Rich Media||,1635,1597,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|New York|300x250,Geo-targeted Showroom Display|New York|300x250|Rich Media Display|Rich Media||,889,918,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Phoenix|300x250,Geo-targeted Showroom Display|Phoenix|300x250|Rich Media Display|Rich Media||,741,678,1,1,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|San Francisco|728x90,Geo-targeted Showroom Display|San Francisco|728x90|Rich Media Display|Rich Media||,1664,1641,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Seattle|300x250,Geo-targeted Showroom Display|Seattle|300x250|Rich Media Display|Rich Media||,824,859,0,0,3/30/16,3/30/16
"""2/17/16 Geo-targeted Showroom Display|Washington, DC|300x250""","""Geo-targeted Showroom Display|Washington, DC|300x250|Rich Media Display|Rich Media||""",783,592,0,0,3/30/16,3/30/16
1.25.15_Standard Display|US|300x250||Standard Display,Standard Display|US|300x250||Standard Display||,5654,5737,1,1,3/30/16,3/30/16
1.25.16_Standard Display|US|160x600||Standard Display,Standard Display|US|160x600||Standard Display||,2070,2055,0,0,3/30/16,3/30/16
1.25.16_Standard Display|US|160x600||Standard Display|Added Value,Standard Display|US|160x600||Standard Display|Added Value|,407,419,0,0,3/30/16,3/30/16
1.25.16_Standard Display|US|300x250||Standard Display|Added Value,Standard Display|US|300x250||Standard Display|Added Value|,692,697,0,0,3/30/16,3/30/16
1.25.16_Standard Display|US|728x90||Standard Display,Standard Display|US|728x90||Standard Display||,5438,5452,2,1,3/30/16,3/30/16
1.25.16_Standard Display|US|728x90||Standard Display|Added Value,Standard Display|US|728x90||Standard Display|Added Value|,796,776,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Atlanta|300x250,Geo-targeted Showroom Display|Atlanta|300x250|Rich Media Display|Rich Media||,937,936,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Atlanta|728x90,Geo-targeted Showroom Display|Atlanta|728x90|Rich Media Display|Rich Media||,1620,1811,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Boston|300x250,Geo-targeted Showroom Display|Boston|300x250|Rich Media Display|Rich Media||,881,908,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Boston|728x90,Geo-targeted Showroom Display|Boston|728x90|Rich Media Display|Rich Media||,1705,1803,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Chicago|300x250,Geo-targeted Showroom Display|Chicago|300x250|Rich Media Display|Rich Media||,861,865,0,0,3/30/16,3/30/16
2/17/16 Geo-targeted Showroom Display|Chicago|728x90,Geo-targeted Showroom Display|Chicago|728x90|Rich Media Display|Rich Media||,1644,1747,0,0,3/30/16,3/30/16
